gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2571295001	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_KEIVAN_GAUCHE_143649	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.021725	1.489462	10.0		12.8	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.997Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571295000	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_102101	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.823Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294999	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_144940	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.099Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294998	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190917_BRESLE_SAT_MOULIN_JEAN_JEAN_160511	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.99697	1.526738	10.0						2019-09-17	17	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.040Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294997	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_150602	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.540Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294996	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_100207	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.121Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294995	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_KEIVAN_GAUCHE_145105	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.021725	1.489462	10.0		12.8	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.714Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294994	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_145456	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.040Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294993	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_151105	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.148Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294992	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_144859	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.375Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294991	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_151145	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.412Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294990	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_150354	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.168Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294989	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_151235	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.030Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294988	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_150235	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.147Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294987	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_145056	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.619Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294986	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_144103	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.937Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294985	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_151445	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.139Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294984	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_150505	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.658Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294983	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BARRAGE_ROTTELEUX_IAS_112800	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			ABSENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.892414	1.705699	10.0		64.5	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.546Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294982	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_143907	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.776Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294981	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_151533	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.770Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294980	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_143949	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.031Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294979	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_144801	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.052Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294978	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190912_BRESLE_SAT_BG_BALLASTIERE_143810	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.912975	1.679638	10.0		56.4	0.0			2019-09-12	12	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.941Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294977	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_101203	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.015Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294976	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_102207	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.800Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294975	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_102410	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.011Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294974	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_102432	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.893Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294973	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_IAS_103100	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			ABSENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.585Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294972	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_KEIVAN_GAUCHE_145032	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.021725	1.489462	10.0		12.8	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.924Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294971	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_102540	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.065Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294970	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_100017	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.911Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294969	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_100519	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.684Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294968	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_100759	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.679Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294967	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_102232	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.689Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294966	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_100348	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.061Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294965	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_KEIVAN_GAUCHE_144749	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.021725	1.489462	10.0		12.8	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.955Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294964	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_KEIVAN_GAUCHE_144953	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.021725	1.489462	10.0		12.8	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.818Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294963	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_100111	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.006Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294962	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_KEIVAN_BRAS_RENATU_115200	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.02353	1.488591	10.0		12.6	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.646Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294961	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_100315	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.364Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294960	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_KEIVAN_GAUCHE_144909	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.021725	1.489462	10.0		12.8	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.393Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294959	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_MARAIS_100616	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.0157	1.5065	10.0		16.5	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.743Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294958	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190917_BRESLE_SAT_RENATURATION_2015_121641	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.989326	1.540667	10.0		24.5	0.0			2019-09-17	17	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.748Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2571294957	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190917_BRESLE_SAT_MOULIN_JEAN_JEAN_160148	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.99697	1.526738	10.0						2019-09-17	17	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.152Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294956	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190917_BRESLE_SAT_MOULIN_JEAN_JEAN_160743	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	49.99697	1.526738	10.0						2019-09-17	17	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:15.342Z		CONTINENT_DERIVED_FROM_COORDINATES
2571294955	2a4fd70a-468d-4af6-8ff3-d81adefb79f6	20190918_BRESLE_SAT_KEIVAN_BRAS_RENATU_121048	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	50.02353	1.488591	10.0		12.6	0.0			2019-09-18	18	9	2019	7595433	7595433	HUMAN_OBSERVATION							CC_BY_NC_4_0				native	2024-04-29T09:26:16.183Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
